,3/2/2018,20:20:28,0.026,109,https://www.youtube.com/watch?v=dnjb38EQM84
,3/2/2018,20:20:25,0.026,109,https://www.youtube.com/channel/UCucot-Zp428OwkyRm2I7v2Q
,3/2/2018,20:19:27,0.027,109,https://www.youtube.com/
,3/2/2018,20:18:58,0.029,109,https://www.instagram.com/
,3/2/2018,20:18:54,0.029,109,https://www.instagram.com/stories/dr_evs/
,3/2/2018,20:18:41,0.03,109,https://www.instagram.com/stories/kimkardashian/
,3/2/2018,20:18:36,0.031,109,https://www.instagram.com/stories/katherine.bauer/
,3/2/2018,20:18:33,0.031,109,https://www.instagram.com/stories/eleonore_dumas/
,3/2/2018,20:18:16,0.032,109,https://www.instagram.com/stories/katelyn_conrad_/
,3/2/2018,20:18:14,0.034,109,https://www.instagram.com/stories/pheebeefox/
,3/2/2018,20:18:05,0.035,109,https://www.instagram.com/stories/hubbardstreet/
,3/2/2018,20:17:43,0.035,109,https://www.instagram.com/stories/tgphelan/
,3/2/2018,20:17:36,0.036,109,https://www.instagram.com/stories/laubarreraf/
,3/2/2018,20:17:33,0.037,109,https://www.instagram.com/stories/pikachudrew/
,3/2/2018,20:17:30,0.037,109,https://www.instagram.com/stories/brian_hofmann/
,3/2/2018,20:17:24,0.038,109,https://www.instagram.com/stories/alexoplawski/
,3/2/2018,20:17:18,0.04,109,https://www.instagram.com/stories/alforamerica/
,3/2/2018,20:09:57,0.041,109,https://www.instagram.com/
,3/2/2018,20:09:55,0.042,109,https://www.instagram.com/stories/jerryoftheday/
,3/2/2018,20:09:48,0.043,109,https://www.instagram.com/stories/tessallation_90/
,3/2/2018,20:09:35,0.043,109,https://www.instagram.com/stories/mannymua733/
,3/2/2018,20:09:18,0.044,109,https://www.instagram.com/
,3/2/2018,20:09:12,0.045,109,https://www.instagram.com/stories/mannymua733/
,3/2/2018,13:21:00,0.046,114,https://docs.google.com/document/d/1vz2iolEk_M24QhWfRNOhSvGv4ejuG6A520aXcZOhWrg/edit
,3/2/2018,13:20:59,0.047,114,https://docs.google.com/document/u/1/d/1vz2iolEk_M24QhWfRNOhSvGv4ejuG6A520aXcZOhWrg/edit
,3/1/2018,17:14:13,0.048,114,https://docs.google.com/document/d/1vz2iolEk_M24QhWfRNOhSvGv4ejuG6A520aXcZOhWrg/edit
,3/1/2018,17:14:12,0.048,114,https://docs.google.com/document/u/1/d/1vz2iolEk_M24QhWfRNOhSvGv4ejuG6A520aXcZOhWrg/edit
,3/1/2018,16:22:03,0.049,114,https://docs.google.com/document/d/1vz2iolEk_M24QhWfRNOhSvGv4ejuG6A520aXcZOhWrg/edit
,3/1/2018,16:22:02,0.05,114,https://docs.google.com/document/u/1/d/1vz2iolEk_M24QhWfRNOhSvGv4ejuG6A520aXcZOhWrg/edit?usp=drive_web&ouid=115657549138917174256
,3/1/2018,16:30:15,0.051,118,https://docs.google.com/spreadsheets/d/18qriPN5hu6iPP_esisMegEQ9YyjqqriKi0s9i76Kl4M/edit#gid=1585713447
,3/1/2018,16:30:02,0.051,118,https://docs.google.com/spreadsheets/d/18qriPN5hu6iPP_esisMegEQ9YyjqqriKi0s9i76Kl4M/edit#gid=0
,3/1/2018,16:29:59,0.053,118,chrome://newtab/
,3/1/2018,16:34:14,0.053,122,chrome://newtab/
,3/1/2018,16:35:09,0.054,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNidW4KX6D3pmMHPsREroIOoeWHe9vxBelqqIA-Ou1gSol0TrGZm5lnlXZ0
,3/1/2018,16:34:55,0.055,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNjaxY-9edUVEZqFDz8Gt2D0LwZH7biO6H71r2VS7wjUO786xbk0mI7V4Y8
,3/1/2018,16:34:51,0.056,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNjGngiu2WikUhdcgsGl0qRSmEIpV4KO6exNXN6lDVzU173I2dHgTZs3Rm4
,3/1/2018,16:34:51,0.057,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNjdZ8htKM_yaniFKDw7Fax6KAuwvgxoTMXixptkJ9_cg7h7jbPwvhO0tdk
,3/1/2018,16:34:50,0.058,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNj0E16AsdJKKHnFrI72GPOm6Cb2x_kaCRSmHrTWcvTI6oWi6FsdQ8N9Tzs
,3/1/2018,16:34:49,0.059,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNjMGT1ObHCi9Keeswgwy47WdSpdAE9Ic6kklF6nTxGtYmo5GzZF7Rz2v0I
,3/1/2018,16:34:48,0.059,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNhjYH7fShpcBFmn6O-yPdWaGNcQNDWi8PhiKJumqMDRKOeb4VeVoYTkNmg
,3/1/2018,16:34:47,0.06,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNgsYi8pQeTXy5LibQTYFQpI_Cf4O4RQC7jwhKM6RKQX-npk1BF5KiYYNg
,3/1/2018,16:34:46,0.061,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNiS86rjbQYgs-Uq8zua_QRZKZaQDQyptCLC78ZY4Xfdv8IMD2TYlhPBWkQ
,3/1/2018,16:34:44,0.062,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNj-0lz1xFLGWjTeCfAwkUI_YkNyYit5HW-H4TSiiTNKHWb6yx1lozIrsPs
,3/1/2018,16:34:44,0.063,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNiSS8Y9oHQKr0POu5HOg1ZPfQ72bH0fIhiIg2tq1Lvq6XANQYhvlpmfuK4
,3/1/2018,16:34:44,0.064,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=undefined
,3/1/2018,16:34:44,0.065,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#responses
,3/1/2018,16:34:39,0.065,124,https://docs.google.com/forms/d/12PJFFoPrk6CzopB0mAm2Go3eLFBzNMMmwjDtCNAdKEc/edit#response=ACYDBNj-0lz1xFLGWjTeCfAwkUI_YkNyYit5HW-H4TSiiTNKHWb6yx1lozIrsPs
,3/1/2018,16:37:33,0.067,128,https://drive.google.com/drive/folders/1phy-rt6UUFIVl_sUPD4dK-H49-MTPL_r
,3/1/2018,16:37:08,0.068,128,https://drive.google.com/drive/folders/0Bwl9EDkZC3TKOWlyMTJkSW5DcUU
,3/1/2018,16:37:06,0.068,128,https://drive.google.com/drive/folders/0Bwl9EDkZC3TKb1VKWGVVRC1ZT0E
,3/1/2018,16:37:04,0.069,128,https://drive.google.com/drive/folders/0Bwl9EDkZC3TKOWlyMTJkSW5DcUU
,3/1/2018,16:36:47,0.069,128,https://drive.google.com/drive/folders/0Bwl9EDkZC3TKQ3ZObUJKR2hVcEE
,3/1/2018,16:36:40,0.07,128,https://drive.google.com/drive/my-drive
,3/1/2018,16:36:37,0.071,128,chrome://newtab/
,3/1/2018,16:37:37,0.072,132,https://docs.google.com/spreadsheets/d/1SWZ4_pmm9V6kfsZ1wYjqmKTSdVhH561o5I49pgCc9L0/edit#gid=1318888278
,3/1/2018,16:37:37,0.074,132,https://docs.google.com/spreadsheets/d/1SWZ4_pmm9V6kfsZ1wYjqmKTSdVhH561o5I49pgCc9L0/edit
,3/1/2018,16:37:35,0.074,132,https://docs.google.com/spreadsheets/d/1SWZ4_pmm9V6kfsZ1wYjqmKTSdVhH561o5I49pgCc9L0/edit?usp=drive_web&ouid=107154423682077264114
,3/1/2018,20:04:48,0.075,136,https://www.facebook.com/
,3/1/2018,20:04:47,0.075,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499117846862207/?type=3&theater
,3/1/2018,20:04:46,0.076,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499117750195550/?type=3&theater
,3/1/2018,20:04:46,0.078,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118186862173/?type=3&theater
,3/1/2018,20:04:43,0.079,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119453528713/?type=3&theater
,3/1/2018,20:04:41,0.079,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119403528718/?type=3&theater
,3/1/2018,20:04:36,0.08,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119386862053/?type=3&theater
,3/1/2018,20:04:35,0.081,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119326862059/?type=3&theater
,3/1/2018,20:04:34,0.082,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119283528730/?type=3&theater
,3/1/2018,20:04:28,0.082,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119246862067/?type=3&theater
,3/1/2018,20:04:27,0.083,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119186862073/?type=3&theater
,3/1/2018,20:04:25,0.084,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119180195407/?type=3&theater
,3/1/2018,20:04:20,0.085,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119136862078/?type=3&theater
,3/1/2018,20:04:15,0.086,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119106862081/?type=3&theater
,3/1/2018,20:04:11,0.088,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119083528750/?type=3&theater
,3/1/2018,20:04:09,0.088,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499119020195423/?type=3&theater
,3/1/2018,20:04:07,0.09,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118983528760/?type=3&theater
,3/1/2018,20:04:04,0.091,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118943528764/?type=3&theater
,3/1/2018,20:04:01,0.092,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118946862097/?type=3&theater
,3/1/2018,20:03:59,0.092,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118846862107/?type=3&theater
,3/1/2018,20:03:57,0.094,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118800195445/?type=3&theater
,3/1/2018,20:03:52,0.095,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118773528781/?type=3&theater
,3/1/2018,20:03:50,0.095,136,https://www.facebook.com/1241183025989025/photos/pcb.1499119553528703/1499118710195454/?type=3&theater
,3/1/2018,17:07:44,0.097,142,https://starbucks.cashstar.com/gift-card/view/R8TKt3E0CwvlGyvcUOyTkzREd/megan.conlon212%40gmail.com/
,3/1/2018,17:34:55,0.098,146,http://www.htdp.org/
,3/1/2018,17:49:41,0.099,150,https://www.buzzfeed.com/delaneystrunk/urban-decays-new-backtalk-palette-is-a-pink-dream?utm_term=.kilYb9QAJ#.sxe5R9VQe
,3/1/2018,17:49:41,0.1,150,https://www.buzzfeed.com/delaneystrunk/urban-decays-new-backtalk-palette-is-a-pink-dream?utm_term=.enOQ7kNYx8#.sxe5R9VQe
,3/1/2018,17:49:26,0.1,150,https://www.buzzfeed.com/delaneystrunk/urban-decays-new-backtalk-palette-is-a-pink-dream?utm_term=.enOQ7kNYx8#.enOQ7kNYx8
,3/1/2018,19:54:40,0.102,154,https://www.facebook.com/
,3/1/2018,19:54:38,0.102,154,https://www.facebook.com/megan.conlon.7?fref=nf
,3/1/2018,19:53:17,0.103,154,https://www.facebook.com/photo.php?fbid=1685225564867040&set=a.281668031889474.66744.100001388378642&type=3&theater
,3/1/2018,19:52:41,0.104,154,https://www.facebook.com/megan.conlon.7?fref=nf
,3/1/2018,19:52:32,0.105,154,https://www.facebook.com/megan.conlon.7/posts/1685153254874271?notif_id=1519948289166640&notif_t=wall&ref=notif
,3/1/2018,19:52:22,0.105,154,https://www.facebook.com/graffitidancersnorthwestern/photos/gm.154978618543945/10155628721173533/?type=3&notif_id=1519954162583132&notif_t=page_post_reaction&ref=notif
,3/1/2018,19:52:17,0.107,154,https://www.facebook.com/graffitidancersnorthwestern/photos/gm.154978618543945/10155628721173533/?type=3&theater&notif_t=page_post_reaction&notif_id=1519954162583132
,3/1/2018,19:52:16,0.107,154,https://www.facebook.com/graffitidancersnorthwestern/photos/gm.154978618543945/10155628721173533/?type=3&notif_id=1519954162583132&notif_t=page_post_reaction&ref=notif
,3/1/2018,19:52:11,0.108,154,https://www.facebook.com/groups/1595401947394566/?multi_permalinks=2037664709834952&notif_id=1519952005459692&notif_t=group_activity&ref=notif
,3/1/2018,19:52:04,0.109,154,https://www.facebook.com/
,3/1/2018,19:49:51,0.109,154,chrome://newtab/
,3/1/2018,19:59:36,0.111,160,https://docs.google.com/forms/d/e/1FAIpQLSdFyMTnvcATXhkWs2Ft1y0f4n86WqHcDnSMuthdaW0QDc6gIA/formResponse
,3/1/2018,19:59:36,0.112,160,https://docs.google.com/forms/d/e/1FAIpQLSdFyMTnvcATXhkWs2Ft1y0f4n86WqHcDnSMuthdaW0QDc6gIA/viewform?fbzx=1358829898759321900
,3/1/2018,19:55:46,0.112,160,https://docs.google.com/forms/d/e/1FAIpQLSdFyMTnvcATXhkWs2Ft1y0f4n86WqHcDnSMuthdaW0QDc6gIA/viewform
,3/1/2018,19:55:45,0.113,160,https://docs.google.com/forms/d/e/1FAIpQLSdFyMTnvcATXhkWs2Ft1y0f4n86WqHcDnSMuthdaW0QDc6gIA/viewform?usp=send_form
,3/2/2018,13:48:07,0.114,166,https://docs.google.com/forms/d/e/1FAIpQLSdtbs4Pza1Nv60X2AwBzWEwzPzhQ5EM0lgnYgZtUx2KI4xP4w/viewform
,3/2/2018,13:48:06,0.115,166,https://docs.google.com/forms/d/e/1FAIpQLSdtbs4Pza1Nv60X2AwBzWEwzPzhQ5EM0lgnYgZtUx2KI4xP4w/viewform?usp=sf_link
,3/2/2018,13:49:49,0.115,170,https://docs.google.com/forms/d/1cQ_d5KQuV6MO7ld8lITQ0FHbVO_EBy9m_0oUYs9cqBk/edit
,3/2/2018,13:49:48,0.116,170,https://docs.google.com/forms/u/1/d/1cQ_d5KQuV6MO7ld8lITQ0FHbVO_EBy9m_0oUYs9cqBk/edit
,3/2/2018,13:54:05,0.117,174,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit
,3/2/2018,13:54:03,0.117,174,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit?usp=drive_web
,3/2/2018,13:56:28,0.119,178,http://www.yellkey.com/generateKey
,3/2/2018,13:56:19,0.119,178,http://www.yellkey.com/
,3/2/2018,13:56:16,0.12,178,chrome://newtab/
,3/2/2018,13:57:12,0.121,182,http://www.yellkey.com/generateKey
,3/2/2018,13:57:03,0.122,182,http://www.yellkey.com/
,3/2/2018,13:57:02,0.123,182,chrome://newtab/
,3/2/2018,14:23:18,0.123,186,https://docs.google.com/forms/d/e/1FAIpQLSdr_ixBHm1Y29z4eQ7nuIpZZvHtcDjNCyu7yUW3BWomPo4hwQ/viewform
,3/2/2018,14:23:17,0.124,186,https://docs.google.com/forms/u/1/d/e/1FAIpQLSdr_ixBHm1Y29z4eQ7nuIpZZvHtcDjNCyu7yUW3BWomPo4hwQ/viewform?usp=sf_link
,3/2/2018,14:39:40,0.126,190,https://docs.google.com/document/d/1w0QZDBj7fAmrTWznLP_eJs2Pqj4Zv3s8mjb5FksKmuU/edit
,3/2/2018,14:39:40,0.127,190,https://docs.google.com/document/d/1w0QZDBj7fAmrTWznLP_eJs2Pqj4Zv3s8mjb5FksKmuU/edit?usp=sharing
,3/2/2018,16:52:14,0.128,194,https://piazza.com/class/jc6g60zaynx5bs?cid=26
,3/2/2018,16:52:13,0.131,194,https://piazza.com/class/jc6g60zaynx5bs
,3/2/2018,16:47:11,0.131,194,https://piazza.com/class/jbzfbbon3nt32i?cid=335
,3/2/2018,16:47:11,0.133,194,https://piazza.com/class/jbzfbbon3nt32i
,3/2/2018,16:06:51,0.134,194,https://piazza.com/class/jbzfbbon3nt32i?cid=335
,3/2/2018,16:06:47,0.134,194,https://piazza.com/class/jbzfbbon3nt32i
,3/2/2018,16:06:42,0.135,194,https://piazza.com/class/j7r3ox3q3h165g
,3/2/2018,16:06:42,0.136,194,https://piazza.com/class/j6a2wssaud367i
,3/2/2018,16:06:39,0.138,194,chrome://newtab/
,3/2/2018,16:10:54,0.138,200,https://www.youtube.com/watch?v=L52dVwMJTEc
,3/2/2018,16:10:49,0.139,200,https://www.google.com/search?q=snack+girl&oq=snack+girl&aqs=chrome..69i57j69i60j69i61j0l3.2065j1j1&sourceid=chrome&ie=UTF-8
,3/2/2018,16:10:47,0.14,200,chrome://newtab/
,3/2/2018,16:16:59,0.14,206,https://docs.google.com/document/d/1RW3GvVAeISPbw5dRwCfngP32hRytrZpnh8xofLvL7so/edit
,3/2/2018,16:16:59,0.142,206,https://docs.google.com/document/u/1/d/1RW3GvVAeISPbw5dRwCfngP32hRytrZpnh8xofLvL7so/edit
,3/2/2018,16:32:25,0.142,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#responses
,3/2/2018,16:32:21,0.143,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNgzZCJ5Bfl2N_ldZUO2p5OnqmDoNOpNTIH4pfQ-W-6sftKVsGppRaLA
,3/2/2018,16:32:20,0.143,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNi5r4xu6GvGgW8CxPbGQjFiDV9f7WGxzw56vZJTk-CerWi2mza8fApLKA
,3/2/2018,16:32:19,0.144,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNgz8EDAcUQP71rN3Lxf1SIebH4_SdVnp-wFPCsLb_ba05Lk3riKZCKMAg
,3/2/2018,16:32:18,0.145,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNitAgbH74j_FzlceZhaXof9C9DMp4AMAhmA-GfO45hT2e7XEiefPDdD
,3/2/2018,16:32:18,0.145,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNhygs5aBYXJeMmNU5bmbmkDg6MqsuAF3_3op_ZBwLOPXKacFI6uzQbNPw
,3/2/2018,16:32:17,0.147,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNgXw-3n_w9v4ISHqgIflkpCriwOoZTZgfzypYNPjNCTC8xNYQ_fUk0z9A
,3/2/2018,16:32:16,0.148,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNgGZRpZjnudBOetw4RL9b4N2pnzrT67UIYKhKXZwV62nM5pVxToZ7hLFg
,3/2/2018,16:32:15,0.148,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNi_JldYwRjFeld9pX-_CfwXEmKqUFF7q2mlPeOZ17ZaJRc9lJ16cv_kSw
,3/2/2018,16:32:14,0.149,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNhL-7Iyir7lTh3_ij6yd1Bv2lj07pyhkZVuYMUJyyeKOi7bptx0m_WX7Q
,3/2/2018,16:32:13,0.149,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNjiFVKI3kK6txCDLr9Y1s8emBbOFTk1g90XvmjEyoUvKrOXQ-VnHeoLBA
,3/2/2018,16:31:54,0.15,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNjKhLQs0Ze5nwB3aZMu6Kz2zCBso5Cc7KG6UpYOHQHmi6C2ryUpwb4-oA
,3/2/2018,16:31:44,0.151,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNjiFVKI3kK6txCDLr9Y1s8emBbOFTk1g90XvmjEyoUvKrOXQ-VnHeoLBA
,3/2/2018,16:31:10,0.152,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNhL-7Iyir7lTh3_ij6yd1Bv2lj07pyhkZVuYMUJyyeKOi7bptx0m_WX7Q
,3/2/2018,16:30:56,0.152,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNi_JldYwRjFeld9pX-_CfwXEmKqUFF7q2mlPeOZ17ZaJRc9lJ16cv_kSw
,3/2/2018,16:30:39,0.154,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNgGZRpZjnudBOetw4RL9b4N2pnzrT67UIYKhKXZwV62nM5pVxToZ7hLFg
,3/2/2018,16:30:13,0.154,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNgXw-3n_w9v4ISHqgIflkpCriwOoZTZgfzypYNPjNCTC8xNYQ_fUk0z9A
,3/2/2018,16:29:52,0.155,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNhygs5aBYXJeMmNU5bmbmkDg6MqsuAF3_3op_ZBwLOPXKacFI6uzQbNPw
,3/2/2018,16:29:36,0.156,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNitAgbH74j_FzlceZhaXof9C9DMp4AMAhmA-GfO45hT2e7XEiefPDdD
,3/2/2018,16:25:14,0.157,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#responses
,3/2/2018,16:25:12,0.157,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNitAgbH74j_FzlceZhaXof9C9DMp4AMAhmA-GfO45hT2e7XEiefPDdD
,3/2/2018,16:25:12,0.158,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit
,3/2/2018,16:24:48,0.159,210,https://docs.google.com/forms/d/1kkI5i-qOCuDM_JEzMpt_He--iUPI0YzC4QmAx4VLK3w/edit#response=ACYDBNitAgbH74j_FzlceZhaXof9C9DMp4AMAhmA-GfO45hT2e7XEiefPDdD
,3/2/2018,16:25:56,0.16,214,https://docs.google.com/forms/d/1cQ_d5KQuV6MO7ld8lITQ0FHbVO_EBy9m_0oUYs9cqBk/edit#responses
,3/2/2018,16:25:56,0.16,214,https://docs.google.com/forms/d/1cQ_d5KQuV6MO7ld8lITQ0FHbVO_EBy9m_0oUYs9cqBk/edit
,3/2/2018,16:25:54,0.161,214,https://docs.google.com/forms/u/1/d/1cQ_d5KQuV6MO7ld8lITQ0FHbVO_EBy9m_0oUYs9cqBk/edit?usp=drive_web
,3/2/2018,16:48:09,0.162,218,https://www.timeout.com/chicago/sports/top-10-chicago-running-clubs-in-no-particular-order
,3/2/2018,16:48:03,0.163,218,https://www.google.com/search?q=running+club+chicago&oq=running+club+chicago&aqs=chrome..69i57j0l5.3435j1j1&sourceid=chrome&ie=UTF-8
,3/2/2018,16:47:59,0.163,218,chrome://newtab/
,3/2/2018,16:50:30,0.164,222,https://www.facebook.com/fitandfancyfitness/posts/1560562077320852?comment_id=212055606200581&notif_id=1520004950580126&notif_t=comment_mention&ref=notif
,3/2/2018,16:50:28,0.164,222,https://www.facebook.com/fitandfancyfitness/photos/pcb.1560562077320852/1560560953987631/?type=3&theater
,3/2/2018,16:50:27,0.166,222,https://www.facebook.com/fitandfancyfitness/photos/pcb.1560562077320852/1560560930654300/?type=3&theater
